,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,contact_number,cluster
1494,Perfect Wheels Garage 1,623 Chung Ports,Surat,Gujarat,395003,21.194573,72.873687,3.8,131,1,9589463048,4
1495,Sai Baba Car Clinic 37,Unit 5146 Box 0401,Surat,Gujarat,395010,21.217243,72.857153,3.6,131,0,9429489522,2
1496,Mahalaxmi Auto Service 11,6464 Palmer Via,Surat,Gujarat,395007,21.222499,72.796719,4.2,130,1,9908834792,3
1497,Mahalaxmi Auto Service 84,75454 Raymond Pines,Surat,Gujarat,395004,21.151421,72.814425,3.0,130,1,8198286831,0
1498,Speedy Motors 100,5539 White Summit,Surat,Gujarat,395002,21.222484,72.83393,5.0,129,0,9803132411,1
1499,Speedy Motors 81,71274 Perry Orchard,Surat,Gujarat,395010,21.169444,72.854453,3.5,129,0,7342675912,4
1500,Gujarat Car Care 83,654 Sandoval Gateway Suite 544,Surat,Gujarat,395002,21.164729,72.881429,4.2,128,0,8649046829,4
1501,Royal Auto Solutions 60,USNV Moore,Surat,Gujarat,395009,21.189694,72.888461,4.0,128,1,8642041794,4
1502,Sai Baba Car Clinic 64,9731 Jamie Route,Surat,Gujarat,395001,21.159005,72.808986,3.4,128,0,9759048560,0
1503,Royal Auto Solutions 52,617 Francisco Cliffs Apt. 405,Surat,Gujarat,395003,21.226066,72.827247,2.3,128,1,8239118079,1
1504,Gujarat Car Care 82,59222 Kayla Center,Surat,Gujarat,395002,21.181017,72.815623,4.9,127,0,7149677540,0
1505,Jai Hind Auto Repairs 65,47424 Clark Coves,Surat,Gujarat,395010,21.197676,72.795799,4.7,127,0,8361506213,0
1506,Krishna Auto Works 79,9788 Ashley Grove,Surat,Gujarat,395005,21.225239,72.86757,2.7,127,1,7821902596,2
1507,Sai Baba Car Clinic 45,289 Mahoney Island Suite 566,Surat,Gujarat,395002,21.193907,72.899094,4.3,126,0,9682323436,4
1508,Royal Auto Solutions 95,56078 Gregory Haven Apt. 565,Surat,Gujarat,395006,21.224293,72.838337,3.8,126,1,8839305658,1
1509,Royal Auto Solutions 81,28143 Perez Circles Apt. 794,Surat,Gujarat,395010,21.247114,72.784339,3.8,126,0,9891799036,3
1510,Surat Car Garage 79,168 Adam Crescent Apt. 277,Surat,Gujarat,395009,21.236484,72.861362,3.7,126,1,9803234191,2
1511,Surat Car Garage 42,Unit 3091 Box 4363,Surat,Gujarat,395006,21.211278,72.788955,3.6,126,1,8925797485,3
1512,Surat Car Garage 9,157 Erin Mews Suite 105,Surat,Gujarat,395003,21.165157,72.828417,4.8,125,0,8256229496,0
1513,Mahalaxmi Auto Service 94,61857 Mendez Mission Apt. 050,Surat,Gujarat,395006,21.242417,72.8495,4.6,125,1,8306571868,1
1514,Speedy Motors 61,"PSC 9741, Box 3283",Surat,Gujarat,395005,21.197627,72.892238,4.8,124,1,8209217764,2
1515,Gujarat Car Care 95,1534 Allen Valleys,Surat,Gujarat,395010,21.159772,72.770082,3.4,124,0,8782261269,5
1516,Royal Auto Solutions 26,Unit 5274 Box 0334,Surat,Gujarat,395006,21.170026,72.876604,3.2,124,1,9360339280,4
1517,Royal Auto Solutions 6,19433 Coffey Camp Suite 793,Surat,Gujarat,395004,21.226147,72.784762,2.8,124,0,8701516599,3
1518,Royal Auto Solutions 83,359 Robert Drives Suite 660,Surat,Gujarat,395003,21.220133,72.86872,2.4,124,1,9123839571,2
1519,Jai Hind Auto Repairs 93,6851 Loretta Center Suite 276,Surat,Gujarat,395006,21.187037,72.771523,2.3,124,0,9559012995,5
1520,Shree Ganesh Auto Care 10,498 Nicholas Lane Suite 918,Surat,Gujarat,395001,21.226434,72.811859,4.5,123,0,8792442618,1
1521,Perfect Wheels Garage 13,841 Murray Heights,Surat,Gujarat,395002,21.199943,72.851898,3.0,123,0,9959230559,4
1522,Speedy Motors 94,Unit 4933 Box 9650,Surat,Gujarat,395003,21.190312,72.797719,2.5,123,0,9693204981,0
1523,Sai Baba Car Clinic 24,8969 Miller Valley,Surat,Gujarat,395004,21.184007,72.852455,4.5,122,1,8379633744,4
1524,Speedy Motors 36,35533 Rebecca Shores Apt. 396,Surat,Gujarat,395008,21.167989,72.769671,3.7,122,0,7720330259,5
1525,Perfect Wheels Garage 64,042 Howard Forge,Surat,Gujarat,395004,21.173486,72.786308,2.8,122,0,9659710440,5
1526,Surat Car Garage 98,1960 Joshua Burg,Surat,Gujarat,395003,21.171179,72.773061,2.3,122,0,9767214608,5
1527,Gujarat Car Care 6,59774 Shaw Manor Apt. 392,Surat,Gujarat,395007,21.223453,72.840557,2.1,122,0,7549625697,1
1528,Sai Baba Car Clinic 73,9799 Simon Mountains,Surat,Gujarat,395003,21.239828,72.795974,4.4,121,1,7675807306,3
1529,Speedy Motors 73,995 Sharon Island Apt. 964,Surat,Gujarat,395002,21.17358,72.772391,2.8,121,1,8660864740,5
1530,Perfect Wheels Garage 16,9359 Mason Circle,Surat,Gujarat,395009,21.226444,72.840948,4.4,120,1,9904535380,1
1531,Gujarat Car Care 12,32280 Gordon Plaza Apt. 774,Surat,Gujarat,395004,21.199258,72.770206,3.9,120,0,8919528748,5
1532,Krishna Auto Works 17,53788 Jeffrey Crossing,Surat,Gujarat,395005,21.222333,72.765609,3.5,120,1,8506520450,3
1533,Sai Baba Car Clinic 26,2760 Gabriel Drives Suite 770,Surat,Gujarat,395010,21.236885,72.879067,3.3,120,1,9896399201,2
1534,Perfect Wheels Garage 91,05852 Pollard Neck Apt. 217,Surat,Gujarat,395003,21.181075,72.752051,3.2,120,0,7647475998,5
1535,Jai Hind Auto Repairs 59,3312 Campos Manor Apt. 094,Surat,Gujarat,395009,21.192412,72.873011,3.2,120,0,8910482329,4
1536,Perfect Wheels Garage 37,77687 Melody Valleys,Surat,Gujarat,395005,21.154753,72.899434,3.2,120,0,8930615950,4
1537,Jai Hind Auto Repairs 40,10424 Kidd Harbors Suite 618,Surat,Gujarat,395001,21.19998,72.848827,3.1,120,1,7406885532,4
1538,Shree Ganesh Auto Care 64,949 Kathleen Common,Surat,Gujarat,395004,21.233325,72.897489,2.7,120,1,8369589438,2
1539,Speedy Motors 86,740 Cynthia Village Suite 005,Surat,Gujarat,395006,21.19381,72.827636,2.4,120,0,7669865968,0
1540,Perfect Wheels Garage 26,1823 Joanna Harbor,Surat,Gujarat,395008,21.184966,72.87308,4.6,119,0,9755606239,4
1541,Royal Auto Solutions 23,3009 Brian Ranch Apt. 911,Surat,Gujarat,395009,21.219356,72.889327,4.4,119,0,9142993171,2
1542,Jai Hind Auto Repairs 5,441 Evans Plaza,Surat,Gujarat,395009,21.230312,72.857103,4.0,119,1,9799040630,2
1543,Shree Ganesh Auto Care 73,344 Charles Ports Apt. 465,Surat,Gujarat,395001,21.231371,72.865304,2.4,119,0,8378617512,2
1544,Gujarat Car Care 82,37530 Andrea Grove,Surat,Gujarat,395006,21.159715,72.783724,4.1,118,0,7538264932,5
1545,Sai Baba Car Clinic 63,661 Jason Knolls,Surat,Gujarat,395003,21.248439,72.887401,2.8,118,0,9479238346,2
1546,Shree Ganesh Auto Care 62,137 Riddle Plaza Apt. 511,Surat,Gujarat,395002,21.175782,72.807401,4.4,117,0,7107719343,0
1547,Surat Car Garage 75,21010 Jerry Alley,Surat,Gujarat,395007,21.202695,72.866489,4.4,117,0,9471006335,2
1548,Shree Ganesh Auto Care 55,USNV Christensen,Surat,Gujarat,395008,21.235025,72.780795,4.4,117,0,9129089919,3
1549,Perfect Wheels Garage 40,8872 Bryan Fields Apt. 280,Surat,Gujarat,395009,21.244303,72.85866,3.6,117,1,8188076692,2
1550,Surat Car Garage 28,09193 Dana Glens,Surat,Gujarat,395008,21.210653,72.820712,3.4,117,1,7999861271,1
1551,Surat Car Garage 2,94544 David Port Suite 427,Surat,Gujarat,395007,21.15977,72.765586,3.3,117,1,7723410964,5
1552,Perfect Wheels Garage 13,43878 Edwards Run Apt. 577,Surat,Gujarat,395004,21.223775,72.880483,3.1,117,0,8424733429,2
1553,Speedy Motors 90,214 Davis Terrace Apt. 433,Surat,Gujarat,395009,21.216187,72.823001,2.6,116,0,7952557062,1
1554,Speedy Motors 52,"PSC 4472, Box 4191",Surat,Gujarat,395010,21.177149,72.77761,2.5,116,0,8357751712,5
1555,Gujarat Car Care 18,1528 Bowen Orchard,Surat,Gujarat,395008,21.219596,72.793662,2.4,116,0,8385333534,3
1556,Mahalaxmi Auto Service 30,034 Hoover Ways Suite 945,Surat,Gujarat,395002,21.19117,72.828265,4.6,115,1,8343230192,0
1557,Speedy Motors 39,477 Katie Ridges Suite 314,Surat,Gujarat,395006,21.152388,72.823083,4.3,115,1,9974604546,0
1558,Surat Car Garage 88,693 Washington Shoals Apt. 434,Surat,Gujarat,395010,21.204588,72.798238,4.9,114,0,9798956142,0
1559,Mahalaxmi Auto Service 50,6804 Wilkins Extensions,Surat,Gujarat,395009,21.161776,72.866245,4.1,114,1,8659386505,4
1560,Surat Car Garage 5,"PSC 3315, Box 8692",Surat,Gujarat,395006,21.157086,72.785701,4.0,114,0,8446220258,5
1561,Royal Auto Solutions 40,0049 Jason Loop,Surat,Gujarat,395009,21.181697,72.76173,3.8,114,0,8770187572,5
1562,Royal Auto Solutions 50,59188 Heather Fall Suite 977,Surat,Gujarat,395007,21.160357,72.826863,4.4,113,0,9840391127,0
1563,Shree Ganesh Auto Care 44,24491 Elizabeth Divide Apt. 388,Surat,Gujarat,395001,21.183772,72.858152,3.2,113,1,8475964271,4
1564,Perfect Wheels Garage 62,939 Sue Drive,Surat,Gujarat,395009,21.223666,72.829291,3.2,113,0,7203539710,1
1565,Mahalaxmi Auto Service 98,23979 Theresa Summit Apt. 787,Surat,Gujarat,395003,21.236547,72.784137,4.2,112,1,9575956405,3
1566,Krishna Auto Works 43,71827 Bush Point Apt. 157,Surat,Gujarat,395003,21.181341,72.758702,3.4,112,0,7428790811,5
1567,Sai Baba Car Clinic 15,04653 Murphy Trace Suite 464,Surat,Gujarat,395002,21.224242,72.773317,2.8,112,1,7669346692,3
1568,Shree Ganesh Auto Care 74,18510 Olson Inlet Suite 567,Surat,Gujarat,395010,21.189408,72.832129,2.3,112,1,8344615599,0
1569,Surat Car Garage 90,2571 Smith Prairie,Surat,Gujarat,395009,21.196007,72.853382,2.0,112,1,7675855049,4
1570,Shree Ganesh Auto Care 86,38917 Joanna Rapid Apt. 789,Surat,Gujarat,395007,21.205003,72.75602,3.8,111,0,7554567610,3
1571,Surat Car Garage 67,"PSC 8507, Box 6653",Surat,Gujarat,395004,21.15032,72.760089,3.7,111,0,7446678209,5
1572,Speedy Motors 83,45029 Shaw Mission,Surat,Gujarat,395007,21.219459,72.832215,2.3,111,1,7851122262,1
1573,Gujarat Car Care 85,463 Arnold Point Suite 258,Surat,Gujarat,395001,21.167935,72.877564,2.0,111,0,8170442143,4
1574,Jai Hind Auto Repairs 15,402 Jeff Shoal Suite 614,Surat,Gujarat,395001,21.188745,72.766009,4.8,110,0,8683275683,5
1575,Krishna Auto Works 92,"PSC 4043, Box 4741",Surat,Gujarat,395004,21.182272,72.793947,4.7,110,1,8214934793,5
1576,Mahalaxmi Auto Service 88,8308 Brandon Locks,Surat,Gujarat,395005,21.194341,72.780232,3.9,110,1,7939072138,5
1577,Surat Car Garage 6,85072 Garcia Plaza,Surat,Gujarat,395006,21.207453,72.816133,3.1,110,0,9108988119,1
1578,Royal Auto Solutions 91,7760 Tonya Ranch Apt. 824,Surat,Gujarat,395010,21.213277,72.774897,2.4,110,0,7643941241,3
1579,Mahalaxmi Auto Service 20,331 Lewis Views Apt. 516,Surat,Gujarat,395003,21.182812,72.828051,2.3,110,1,9133724976,0
1580,Jai Hind Auto Repairs 34,755 Meyers Summit,Surat,Gujarat,395008,21.243013,72.883104,4.4,109,0,7205345517,2
1581,Royal Auto Solutions 18,4859 Elliott Expressway Apt. 483,Surat,Gujarat,395008,21.221982,72.844803,4.9,108,1,7105301312,1
1582,Mahalaxmi Auto Service 17,369 Jeffery Ferry,Surat,Gujarat,395004,21.215247,72.837155,4.1,108,0,9447155173,1
1583,Sai Baba Car Clinic 57,47073 Anthony Stream,Surat,Gujarat,395001,21.209821,72.7573,3.1,108,0,9675190103,3
1584,Speedy Motors 91,69342 Lisa Prairie,Surat,Gujarat,395008,21.165878,72.836264,2.9,108,1,9288077479,0
1585,Gujarat Car Care 76,920 William Village,Surat,Gujarat,395002,21.172981,72.807819,2.3,108,1,9245886656,0
1586,Perfect Wheels Garage 68,839 Stanley Harbors,Surat,Gujarat,395005,21.167501,72.806132,2.1,108,0,8935717979,0
1587,Surat Car Garage 85,6751 Carlson Keys,Surat,Gujarat,395003,21.208212,72.767377,2.1,108,0,9558737409,3
1588,Royal Auto Solutions 56,47955 Victor Fords Suite 556,Surat,Gujarat,395010,21.163612,72.7981,4.8,107,1,7321096150,0
1589,Gujarat Car Care 57,6010 David Trail,Surat,Gujarat,395010,21.164582,72.756732,4.5,107,1,8942502025,5
1590,Surat Car Garage 90,08898 Nancy Unions,Surat,Gujarat,395008,21.187763,72.898331,3.7,107,0,8477947551,4
1591,Gujarat Car Care 99,158 Brown Lakes Suite 082,Surat,Gujarat,395007,21.243464,72.858992,2.2,107,1,9345199710,2
1592,Shree Ganesh Auto Care 72,3748 Rivera Port,Surat,Gujarat,395010,21.212663,72.886027,4.9,106,1,8553615053,2
1593,Gujarat Car Care 43,Unit 6264 Box 8163,Surat,Gujarat,395007,21.160967,72.773219,4.5,106,1,9222738247,5
1594,Jai Hind Auto Repairs 16,29022 Schmidt Loaf,Surat,Gujarat,395001,21.156167,72.867144,2.7,106,1,7153134151,4
1595,Surat Car Garage 66,7852 Cox Mews,Surat,Gujarat,395010,21.161773,72.767102,2.3,106,0,9400577696,5
1596,Mahalaxmi Auto Service 25,Unit 9602 Box 6676,Surat,Gujarat,395007,21.187421,72.889979,5.0,105,1,9409939599,4
1597,Mahalaxmi Auto Service 61,8667 Sarah Islands,Surat,Gujarat,395007,21.239492,72.785437,4.4,105,0,7889159573,3
1598,Sai Baba Car Clinic 13,77184 Melissa Valley,Surat,Gujarat,395008,21.184243,72.853044,4.5,104,0,8242918565,4
1599,Gujarat Car Care 29,6419 Shaw Tunnel,Surat,Gujarat,395008,21.185739,72.798955,3.8,104,0,7871489222,0
1600,Perfect Wheels Garage 43,622 Turner Park,Surat,Gujarat,395003,21.157638,72.844984,3.6,104,1,7904221482,4
1601,Perfect Wheels Garage 39,4136 Baker Turnpike,Surat,Gujarat,395009,21.150496,72.829171,3.3,104,1,9505083818,0
1602,Shree Ganesh Auto Care 78,97130 Jackson Course Apt. 386,Surat,Gujarat,395008,21.21592,72.82805,3.0,104,1,8949945668,1
1603,Mahalaxmi Auto Service 29,304 Lisa Lane,Surat,Gujarat,395008,21.227033,72.848899,2.8,104,0,8693255449,1
1604,Gujarat Car Care 70,2614 Whitney Greens,Surat,Gujarat,395001,21.165839,72.861255,4.8,103,0,7304206162,4
1605,Sai Baba Car Clinic 86,9947 Taylor Hollow,Surat,Gujarat,395007,21.182618,72.854581,3.7,103,1,7401935683,4
1606,Royal Auto Solutions 74,42853 Chambers Groves,Surat,Gujarat,395006,21.248047,72.862563,2.8,103,1,9847372172,2
1607,Sai Baba Car Clinic 93,072 Bean Ferry,Surat,Gujarat,395002,21.233685,72.815015,2.3,103,1,7600296827,1
1608,Gujarat Car Care 81,37087 Daniel Loop,Surat,Gujarat,395003,21.172938,72.769844,2.1,103,0,8267595626,5
1609,Royal Auto Solutions 82,892 Gonzalez Manor,Surat,Gujarat,395009,21.238334,72.801744,2.0,103,1,7677654082,1
1610,Jai Hind Auto Repairs 66,638 Tasha Walks Suite 236,Surat,Gujarat,395002,21.207393,72.820267,4.0,102,0,9514606259,1
1611,Sai Baba Car Clinic 83,569 Murray Club Suite 336,Surat,Gujarat,395010,21.199768,72.896672,3.2,102,1,7244375266,2
1612,Gujarat Car Care 56,5844 Butler Freeway Suite 533,Surat,Gujarat,395002,21.161849,72.882408,2.4,102,0,9825419603,4
1613,Krishna Auto Works 41,57562 Scott Courts,Surat,Gujarat,395010,21.238321,72.780009,4.4,101,0,8957916910,3
1614,Jai Hind Auto Repairs 18,715 David Road Apt. 904,Surat,Gujarat,395001,21.16908,72.872395,4.1,101,0,9180799103,4
1615,Shree Ganesh Auto Care 40,5401 Chen Rapids,Surat,Gujarat,395003,21.238525,72.872625,4.1,101,0,9599993301,2
1616,Royal Auto Solutions 26,01204 Buchanan Forges Suite 271,Surat,Gujarat,395004,21.214055,72.780189,2.2,101,1,8537726825,3
1617,Perfect Wheels Garage 60,624 Jackson Loop Apt. 942,Surat,Gujarat,395005,21.153145,72.767295,4.0,100,1,7880553102,5
1618,Jai Hind Auto Repairs 66,8573 Hannah Knolls,Surat,Gujarat,395007,21.191824,72.77068,3.2,100,1,9763490525,5
1619,Perfect Wheels Garage 15,561 Melissa Cape Apt. 225,Surat,Gujarat,395006,21.166249,72.818837,2.8,100,0,9943791070,0
1620,Krishna Auto Works 4,2422 Charles Brook Apt. 762,Surat,Gujarat,395007,21.218321,72.775921,2.6,100,1,7393508470,3
1621,Krishna Auto Works 40,62473 Nguyen Canyon,Surat,Gujarat,395005,21.190687,72.753922,2.9,99,0,9729942811,5
1622,Sai Baba Car Clinic 82,4077 Emily Courts,Surat,Gujarat,395004,21.170573,72.868492,4.5,98,1,7290324529,4
1623,Krishna Auto Works 95,4622 Gary Expressway Apt. 720,Surat,Gujarat,395007,21.178929,72.821566,2.4,98,0,9756175946,0
1624,Gujarat Car Care 6,USS Mitchell,Surat,Gujarat,395003,21.19705,72.847726,4.7,97,1,8901943145,4
1625,Gujarat Car Care 28,2113 Gilbert Mill,Surat,Gujarat,395010,21.2498,72.750619,4.3,97,1,9466600256,3
1626,Gujarat Car Care 73,7686 John Flat Suite 619,Surat,Gujarat,395008,21.201971,72.844779,3.5,97,0,9958361862,1
1627,Royal Auto Solutions 92,442 William Loop,Surat,Gujarat,395010,21.16526,72.865949,2.6,97,0,9858793769,4
1628,Krishna Auto Works 1,335 Baker Skyway,Surat,Gujarat,395006,21.239337,72.826432,3.5,96,0,7929749303,1
1629,Sai Baba Car Clinic 51,6040 Ford Circle Apt. 784,Surat,Gujarat,395010,21.232343,72.877477,3.2,96,1,7209094146,2
1630,Mahalaxmi Auto Service 7,57942 April Park,Surat,Gujarat,395001,21.185879,72.789121,4.0,94,0,8336172624,5
1631,Mahalaxmi Auto Service 82,08948 Smith Meadow Apt. 566,Surat,Gujarat,395005,21.233487,72.789497,3.6,94,1,7781334192,3
1632,Mahalaxmi Auto Service 27,78159 Riley Place Apt. 845,Surat,Gujarat,395006,21.240255,72.828758,3.5,94,0,8134338154,1
1633,Sai Baba Car Clinic 99,8727 Shawn Flat,Surat,Gujarat,395005,21.175954,72.824239,2.7,94,0,9778492140,0
1634,Mahalaxmi Auto Service 83,9241 Wells Estate Suite 638,Surat,Gujarat,395006,21.22407,72.862998,4.3,93,1,9984105960,2
1635,Jai Hind Auto Repairs 77,353 Nancy Throughway,Surat,Gujarat,395009,21.216052,72.782338,3.3,93,1,9791473695,3
1636,Gujarat Car Care 27,76755 Brittney Club Apt. 737,Surat,Gujarat,395005,21.18717,72.812231,2.5,93,0,7550161611,0
1637,Surat Car Garage 32,2290 Victoria Union,Surat,Gujarat,395007,21.172097,72.818926,2.5,93,0,7726254571,0
1638,Jai Hind Auto Repairs 83,1686 Carl Valleys,Surat,Gujarat,395001,21.210879,72.750642,2.0,93,1,7945633076,3
1639,Gujarat Car Care 98,337 Billy Rest,Surat,Gujarat,395001,21.202884,72.857372,4.9,92,0,9311671055,4
1640,Surat Car Garage 9,84285 Walsh Port Apt. 259,Surat,Gujarat,395007,21.202496,72.848178,4.2,92,0,9543119332,4
1641,Krishna Auto Works 34,29333 Joseph Lodge Apt. 072,Surat,Gujarat,395010,21.207763,72.85821,3.8,92,1,9792349581,2
1642,Perfect Wheels Garage 95,5553 Ortega Lane Apt. 551,Surat,Gujarat,395005,21.194316,72.768962,3.6,92,0,7544026520,5
1643,Perfect Wheels Garage 74,7699 Jonathan Mill,Surat,Gujarat,395003,21.182377,72.778786,3.2,92,0,7212449311,5
1644,Sai Baba Car Clinic 96,9207 Aguilar Expressway Suite 999,Surat,Gujarat,395004,21.243002,72.809696,2.9,91,1,8693176471,1
1645,Jai Hind Auto Repairs 16,9411 Carson Flats Apt. 873,Surat,Gujarat,395006,21.159358,72.880226,2.5,91,1,9792422287,4
1646,Surat Car Garage 49,39597 Matthew Green,Surat,Gujarat,395003,21.225689,72.774314,4.2,90,0,8130845209,3
1647,Perfect Wheels Garage 44,525 Andrews Extensions Apt. 644,Surat,Gujarat,395001,21.180851,72.811472,3.7,90,0,7775719918,0
1648,Krishna Auto Works 100,461 Daisy Trail Suite 243,Surat,Gujarat,395006,21.22479,72.82814,3.4,90,0,7641808505,1
1649,Mahalaxmi Auto Service 36,USCGC Castillo,Surat,Gujarat,395010,21.237958,72.797155,3.0,89,0,9178879743,3
1650,Gujarat Car Care 16,892 Solis Crossing Suite 025,Surat,Gujarat,395009,21.19911,72.885339,2.9,88,0,7680008461,2
1651,Sai Baba Car Clinic 33,9734 Miller Lake Suite 627,Surat,Gujarat,395009,21.23585,72.757156,2.3,88,0,7934717913,3
1652,Perfect Wheels Garage 24,78315 Diaz Squares Apt. 927,Surat,Gujarat,395001,21.164295,72.755117,4.4,87,1,8835864358,5
1653,Shree Ganesh Auto Care 42,4665 Matthew Points Suite 298,Surat,Gujarat,395008,21.21991,72.845221,4.3,87,0,9166248232,1
1654,Speedy Motors 65,USNS Hart,Surat,Gujarat,395001,21.233139,72.827715,2.9,87,1,8710773841,1
1655,Surat Car Garage 17,0152 Becker Ports Suite 442,Surat,Gujarat,395005,21.166902,72.793847,2.8,87,1,8982619722,5
1656,Speedy Motors 43,971 Riley Corner,Surat,Gujarat,395002,21.198152,72.821822,2.6,87,1,7966824858,0
1657,Surat Car Garage 61,1375 Robert Locks,Surat,Gujarat,395006,21.190835,72.798159,2.3,87,1,8553036963,0
1658,Jai Hind Auto Repairs 15,8515 Wells Gateway,Surat,Gujarat,395003,21.219617,72.758797,4.8,86,0,7655165500,3
1659,Perfect Wheels Garage 63,54453 Rivera Circles Suite 668,Surat,Gujarat,395010,21.222373,72.814928,4.8,86,1,8805507269,1
1660,Royal Auto Solutions 68,228 Lindsay Junction Suite 193,Surat,Gujarat,395004,21.245699,72.828091,4.4,86,1,8943514790,1
1661,Gujarat Car Care 93,2702 Kane Well Suite 187,Surat,Gujarat,395009,21.192674,72.886028,3.3,86,1,9562358601,4
1662,Speedy Motors 28,58768 Mckinney Mission,Surat,Gujarat,395004,21.249213,72.835612,2.5,86,1,9686851360,1
1663,Royal Auto Solutions 18,5920 Melissa Via,Surat,Gujarat,395008,21.238242,72.818753,2.0,86,1,9631044114,1
1664,Sai Baba Car Clinic 17,6688 Tracy Groves Suite 706,Surat,Gujarat,395006,21.238086,72.881891,3.1,85,1,8235002687,2
1665,Royal Auto Solutions 91,393 Byrd Falls Suite 800,Surat,Gujarat,395007,21.208602,72.800484,3.0,85,1,9887497351,1
1666,Royal Auto Solutions 91,"PSC 7215, Box 1070",Surat,Gujarat,395002,21.205,72.793554,2.9,85,0,9306506226,3
1667,Mahalaxmi Auto Service 68,882 Moss Key Suite 296,Surat,Gujarat,395002,21.219447,72.818315,2.1,85,1,7696106641,1
1668,Shree Ganesh Auto Care 49,53042 Clark Common Suite 912,Surat,Gujarat,395004,21.218777,72.797385,3.1,84,1,8494049155,3
1669,Krishna Auto Works 36,58896 Vargas Green Apt. 822,Surat,Gujarat,395010,21.241447,72.833178,2.2,84,1,7462442714,1
1670,Perfect Wheels Garage 12,854 Craig Passage Apt. 879,Surat,Gujarat,395002,21.152564,72.751731,4.3,83,0,8797867968,5
1671,Sai Baba Car Clinic 24,14257 Martin Alley Apt. 324,Surat,Gujarat,395003,21.233933,72.853929,4.0,83,0,9459293162,2
1672,Krishna Auto Works 87,54857 Rodriguez Dale,Surat,Gujarat,395001,21.247207,72.807395,4.0,83,1,9320118182,1
1673,Gujarat Car Care 33,7383 Dorsey Walk Suite 246,Surat,Gujarat,395001,21.183056,72.856453,2.5,83,1,7742820294,4
1674,Gujarat Car Care 53,865 Miller Glen Apt. 557,Surat,Gujarat,395002,21.162087,72.835765,2.1,83,0,8560805689,0
1675,Speedy Motors 51,6135 Dawn Alley Suite 883,Surat,Gujarat,395010,21.158838,72.880685,2.1,83,1,9588537391,4
1676,Mahalaxmi Auto Service 16,12495 Martin Parkway Apt. 891,Surat,Gujarat,395007,21.202984,72.811966,4.6,82,0,8287036479,0
1677,Gujarat Car Care 99,1611 Black Loaf,Surat,Gujarat,395003,21.214124,72.83626,4.4,82,1,8153602784,1
1678,Speedy Motors 72,919 Michael Meadow Suite 185,Surat,Gujarat,395001,21.161187,72.891758,4.1,81,0,9161790014,4
1679,Perfect Wheels Garage 30,7905 Kyle Crossroad,Surat,Gujarat,395002,21.234728,72.81128,3.3,81,1,8251573441,1
1680,Gujarat Car Care 88,Unit 7159 Box 1030,Surat,Gujarat,395006,21.229954,72.883204,3.1,81,1,7902239550,2
1681,Surat Car Garage 52,058 Lance Mission Apt. 054,Surat,Gujarat,395008,21.157408,72.844417,2.2,81,1,7563066972,4
1682,Surat Car Garage 37,0422 Dustin Islands,Surat,Gujarat,395002,21.226312,72.790919,4.7,80,1,9314548451,3
1683,Jai Hind Auto Repairs 1,8698 Antonio Extensions Apt. 690,Surat,Gujarat,395004,21.248909,72.763701,4.4,80,0,7900175512,3
1684,Jai Hind Auto Repairs 75,408 Jacqueline Mount,Surat,Gujarat,395007,21.187211,72.897527,4.3,80,1,8112243551,4
1685,Shree Ganesh Auto Care 71,7770 Miller Ridges Suite 284,Surat,Gujarat,395003,21.190623,72.864466,3.6,80,1,8769083078,4
1686,Krishna Auto Works 86,USS Harrington,Surat,Gujarat,395010,21.245014,72.898128,3.5,80,1,8557300757,2
1687,Gujarat Car Care 61,112 Diane Ports,Surat,Gujarat,395001,21.181346,72.882109,3.2,80,1,9461127404,4
1688,Mahalaxmi Auto Service 27,5301 Parker Lodge,Surat,Gujarat,395010,21.171595,72.880454,3.0,80,0,9174787893,4
1689,Perfect Wheels Garage 18,382 Taylor Spring,Surat,Gujarat,395010,21.240326,72.84542,2.0,80,0,8269561914,1
1690,Krishna Auto Works 15,039 Aaron Keys Apt. 036,Surat,Gujarat,395005,21.195458,72.831762,4.8,79,0,9308159550,0
1691,Mahalaxmi Auto Service 94,422 Pierce Knoll,Surat,Gujarat,395010,21.151755,72.788931,3.7,79,1,8116710248,5
1692,Perfect Wheels Garage 29,706 Thomas Plains,Surat,Gujarat,395001,21.182721,72.873726,3.4,79,1,8888280943,4
1693,Speedy Motors 47,64138 Robert Circle Apt. 410,Surat,Gujarat,395009,21.23011,72.851912,4.9,78,1,9299485030,1
1694,Speedy Motors 59,0827 Deanna Extensions,Surat,Gujarat,395002,21.244474,72.851479,4.8,78,0,9899317371,1
1695,Shree Ganesh Auto Care 21,15704 John Cliff Suite 410,Surat,Gujarat,395008,21.191562,72.819666,3.0,78,1,9107839230,0
1696,Sai Baba Car Clinic 90,8547 Murray Street,Surat,Gujarat,395005,21.242154,72.802654,2.5,78,1,9382275116,1
1697,Sai Baba Car Clinic 87,4544 Johnson Divide,Surat,Gujarat,395006,21.245739,72.751673,4.6,77,0,8687062242,3
1698,Shree Ganesh Auto Care 14,545 Williams Springs,Surat,Gujarat,395009,21.179674,72.826731,4.5,77,0,7303713730,0
1699,Gujarat Car Care 97,4965 Carrie Crescent Suite 077,Surat,Gujarat,395002,21.222199,72.80497,4.0,77,0,7468134995,1
